"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
6,板橋,6,一氧化氮,NO,ppb,2024-01-04,1.9
6,板橋,7,二氧化氮,NO2,ppb,2024-01-04,16.1
6,板橋,8,總碳氫化物,THC,ppm,2024-01-04,2.19
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.11
6,板橋,10,風速,WIND_SPEED,m/sec,2024-01-04,1.7
6,板橋,14,溫度,AMB_TEMP,℃,2024-01-04,16.4
6,板橋,31,甲烷,CH4,ppm,2024-01-04,2.06
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,16.8
6,板橋,38,相對濕度,RH,%,2024-01-04,61
6,板橋,143,小時風速值,WS_HR,m/sec,2024-01-04,1.3
7,新莊,1,二氧化硫,SO2,ppb,2024-01-04,0.7
7,新莊,2,一氧化碳,CO,ppm,2024-01-04,0.39
7,新莊,3,臭氧,O3,ppb,2024-01-04,31.3
7,新莊,4,懸浮微粒,PM10,μg/m3,2024-01-04,42
7,新莊,5,氮氧化物,NOx,ppb,2024-01-04,17
7,新莊,6,一氧化氮,NO,ppb,2024-01-04,1.7
7,新莊,7,二氧化氮,NO2,ppb,2024-01-04,15.2
7,新莊,10,風速,WIND_SPEED,m/sec,2024-01-04,3.4
7,新莊,14,溫度,AMB_TEMP,℃,2024-01-04,16.1
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,18.9
7,新莊,38,相對濕度,RH,%,2024-01-04,62
7,新莊,143,小時風速值,WS_HR,m/sec,2024-01-04,3.3
8,菜寮,1,二氧化硫,SO2,ppb,2024-01-04,1.4
8,菜寮,2,一氧化碳,CO,ppm,2024-01-04,0.43
8,菜寮,3,臭氧,O3,ppb,2024-01-04,32.9
8,菜寮,4,懸浮微粒,PM10,μg/m3,2024-01-04,38
8,菜寮,5,氮氧化物,NOx,ppb,2024-01-04,17.2
8,菜寮,6,一氧化氮,NO,ppb,2024-01-04,1.5
8,菜寮,7,二氧化氮,NO2,ppb,2024-01-04,15.6
8,菜寮,10,風速,WIND_SPEED,m/sec,2024-01-04,2.4
8,菜寮,14,溫度,AMB_TEMP,℃,2024-01-04,16.6
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,19.8
8,菜寮,38,相對濕度,RH,%,2024-01-04,59
8,菜寮,143,小時風速值,WS_HR,m/sec,2024-01-04,2.2
9,林口,1,二氧化硫,SO2,ppb,2024-01-04,1.2
9,林口,2,一氧化碳,CO,ppm,2024-01-04,0.33
9,林口,3,臭氧,O3,ppb,2024-01-04,35.3
9,林口,4,懸浮微粒,PM10,μg/m3,2024-01-04,37
9,林口,5,氮氧化物,NOx,ppb,2024-01-04,13.7
9,林口,6,一氧化氮,NO,ppb,2024-01-04,1.8
9,林口,7,二氧化氮,NO2,ppb,2024-01-04,11.9
9,林口,10,風速,WIND_SPEED,m/sec,2024-01-04,3.4
9,林口,14,溫度,AMB_TEMP,℃,2024-01-04,14.5
9,林口,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,15.9
9,林口,38,相對濕度,RH,%,2024-01-04,68
9,林口,143,小時風速值,WS_HR,m/sec,2024-01-04,3
10,淡水,1,二氧化硫,SO2,ppb,2024-01-04,1
10,淡水,2,一氧化碳,CO,ppm,2024-01-04,0.35
10,淡水,3,臭氧,O3,ppb,2024-01-04,37.1
10,淡水,4,懸浮微粒,PM10,μg/m3,2024-01-04,40
10,淡水,5,氮氧化物,NOx,ppb,2024-01-04,13.6
10,淡水,6,一氧化氮,NO,ppb,2024-01-04,5.4
10,淡水,7,二氧化氮,NO2,ppb,2024-01-04,8.1
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,20.2
11,士林,1,二氧化硫,SO2,ppb,2024-01-04,1.3
11,士林,2,一氧化碳,CO,ppm,2024-01-04,0.3
11,士林,3,臭氧,O3,ppb,2024-01-04,38.4
11,士林,4,懸浮微粒,PM10,μg/m3,2024-01-04,34
11,士林,5,氮氧化物,NOx,ppb,2024-01-04,11.8
11,士林,6,一氧化氮,NO,ppb,2024-01-04,1.5
11,士林,7,二氧化氮,NO2,ppb,2024-01-04,10.2
11,士林,10,風速,WIND_SPEED,m/sec,2024-01-04,1.1
11,士林,14,溫度,AMB_TEMP,℃,2024-01-04,16.8
11,士林,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,19
11,士林,38,相對濕度,RH,%,2024-01-04,54
11,士林,143,小時風速值,WS_HR,m/sec,2024-01-04,0.6
12,中山,1,二氧化硫,SO2,ppb,2024-01-04,1.2
12,中山,2,一氧化碳,CO,ppm,2024-01-04,0.51
12,中山,3,臭氧,O3,ppb,2024-01-04,24.7
12,中山,4,懸浮微粒,PM10,μg/m3,2024-01-04,40
12,中山,5,氮氧化物,NOx,ppb,2024-01-04,29.3
12,中山,6,一氧化氮,NO,ppb,2024-01-04,5.7
12,中山,7,二氧化氮,NO2,ppb,2024-01-04,23.5
12,中山,8,總碳氫化物,THC,ppm,2024-01-04,2.25
12,中山,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.06
12,中山,10,風速,WIND_SPEED,m/sec,2024-01-04,1.7
12,中山,14,溫度,AMB_TEMP,℃,2024-01-04,16.8
12,中山,31,甲烷,CH4,ppm,2024-01-04,2.19
12,中山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,19.8
12,中山,38,相對濕度,RH,%,2024-01-04,55
12,中山,143,小時風速值,WS_HR,m/sec,2024-01-04,1.5
13,萬華,1,二氧化硫,SO2,ppb,2024-01-04,1.2
13,萬華,2,一氧化碳,CO,ppm,2024-01-04,0.44
13,萬華,3,臭氧,O3,ppb,2024-01-04,28.6
13,萬華,4,懸浮微粒,PM10,μg/m3,2024-01-04,40
13,萬華,5,氮氧化物,NOx,ppb,2024-01-04,24.6
13,萬華,6,一氧化氮,NO,ppb,2024-01-04,3.1
13,萬華,7,二氧化氮,NO2,ppb,2024-01-04,21.3
13,萬華,8,總碳氫化物,THC,ppm,2024-01-04,2.27
13,萬華,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.1
13,萬華,10,風速,WIND_SPEED,m/sec,2024-01-04,2.3
13,萬華,14,溫度,AMB_TEMP,℃,2024-01-04,16.6
13,萬華,31,甲烷,CH4,ppm,2024-01-04,2.18
13,萬華,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,20.5
13,萬華,38,相對濕度,RH,%,2024-01-04,57
13,萬華,143,小時風速值,WS_HR,m/sec,2024-01-04,2.1
14,古亭,1,二氧化硫,SO2,ppb,2024-01-04,1
14,古亭,2,一氧化碳,CO,ppm,2024-01-04,0.37
14,古亭,3,臭氧,O3,ppb,2024-01-04,27.5
14,古亭,4,懸浮微粒,PM10,μg/m3,2024-01-04,35
14,古亭,5,氮氧化物,NOx,ppb,2024-01-04,16.4
14,古亭,6,一氧化氮,NO,ppb,2024-01-04,2
14,古亭,7,二氧化氮,NO2,ppb,2024-01-04,14.3
14,古亭,8,總碳氫化物,THC,ppm,2024-01-04,2.16
14,古亭,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.08
14,古亭,10,風速,WIND_SPEED,m/sec,2024-01-04,2.2
14,古亭,14,溫度,AMB_TEMP,℃,2024-01-04,15.9
14,古亭,31,甲烷,CH4,ppm,2024-01-04,2.08
14,古亭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,19.9
14,古亭,38,相對濕度,RH,%,2024-01-04,63
14,古亭,143,小時風速值,WS_HR,m/sec,2024-01-04,1.9
15,松山,1,二氧化硫,SO2,ppb,2024-01-04,2.2
15,松山,2,一氧化碳,CO,ppm,2024-01-04,0.4
15,松山,3,臭氧,O3,ppb,2024-01-04,24
15,松山,4,懸浮微粒,PM10,μg/m3,2024-01-04,43
15,松山,5,氮氧化物,NOx,ppb,2024-01-04,25.2
15,松山,6,一氧化氮,NO,ppb,2024-01-04,4.2
15,松山,7,二氧化氮,NO2,ppb,2024-01-04,20.9
15,松山,8,總碳氫化物,THC,ppm,2024-01-04,2.18
15,松山,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.1
15,松山,10,風速,WIND_SPEED,m/sec,2024-01-04,1
15,松山,14,溫度,AMB_TEMP,℃,2024-01-04,16.2
15,松山,31,甲烷,CH4,ppm,2024-01-04,2.08
15,松山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,22.6
15,松山,38,相對濕度,RH,%,2024-01-04,59
15,松山,143,小時風速值,WS_HR,m/sec,2024-01-04,0.8
16,大同,1,二氧化硫,SO2,ppb,2024-01-04,1.1
16,大同,2,一氧化碳,CO,ppm,2024-01-04,0.78
16,大同,3,臭氧,O3,ppb,2024-01-04,18.6
16,大同,4,懸浮微粒,PM10,μg/m3,2024-01-04,48
16,大同,5,氮氧化物,NOx,ppb,2024-01-04,53.7
16,大同,6,一氧化氮,NO,ppb,2024-01-04,23.5
16,大同,7,二氧化氮,NO2,ppb,2024-01-04,30.1
16,大同,8,總碳氫化物,THC,ppm,2024-01-04,2.34
16,大同,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.23
16,大同,10,風速,WIND_SPEED,m/sec,2024-01-04,
16,大同,14,溫度,AMB_TEMP,℃,2024-01-04,
16,大同,31,甲烷,CH4,ppm,2024-01-04,2.11
16,大同,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,24.7
16,大同,38,相對濕度,RH,%,2024-01-04,58
16,大同,143,小時風速值,WS_HR,m/sec,2024-01-04,
17,桃園,1,二氧化硫,SO2,ppb,2024-01-04,1.1
17,桃園,2,一氧化碳,CO,ppm,2024-01-04,0.4
17,桃園,3,臭氧,O3,ppb,2024-01-04,32.4
17,桃園,4,懸浮微粒,PM10,μg/m3,2024-01-04,37
17,桃園,5,氮氧化物,NOx,ppb,2024-01-04,14.9
17,桃園,6,一氧化氮,NO,ppb,2024-01-04,1.5
17,桃園,7,二氧化氮,NO2,ppb,2024-01-04,13.4
17,桃園,8,總碳氫化物,THC,ppm,2024-01-04,2.25
17,桃園,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.12
17,桃園,10,風速,WIND_SPEED,m/sec,2024-01-04,2.4
17,桃園,14,溫度,AMB_TEMP,℃,2024-01-04,15.5
17,桃園,31,甲烷,CH4,ppm,2024-01-04,2.13
17,桃園,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,16.9
17,桃園,38,相對濕度,RH,%,2024-01-04,60
17,桃園,143,小時風速值,WS_HR,m/sec,2024-01-04,2
18,大園,1,二氧化硫,SO2,ppb,2024-01-04,1.9
18,大園,2,一氧化碳,CO,ppm,2024-01-04,0.35
18,大園,3,臭氧,O3,ppb,2024-01-04,31.7
18,大園,4,懸浮微粒,PM10,μg/m3,2024-01-04,40
18,大園,5,氮氧化物,NOx,ppb,2024-01-04,19.3
18,大園,6,一氧化氮,NO,ppb,2024-01-04,2.3
18,大園,7,二氧化氮,NO2,ppb,2024-01-04,16.9
18,大園,10,風速,WIND_SPEED,m/sec,2024-01-04,3.4
18,大園,14,溫度,AMB_TEMP,℃,2024-01-04,15.8
18,大園,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,20.2
18,大園,38,相對濕度,RH,%,2024-01-04,57
18,大園,143,小時風速值,WS_HR,m/sec,2024-01-04,3.2
19,觀音,1,二氧化硫,SO2,ppb,2024-01-04,1.7
19,觀音,2,一氧化碳,CO,ppm,2024-01-04,0.33
19,觀音,3,臭氧,O3,ppb,2024-01-04,31.2
19,觀音,4,懸浮微粒,PM10,μg/m3,2024-01-04,47
19,觀音,5,氮氧化物,NOx,ppb,2024-01-04,18
19,觀音,6,一氧化氮,NO,ppb,2024-01-04,1.7
19,觀音,7,二氧化氮,NO2,ppb,2024-01-04,16.2
19,觀音,10,風速,WIND_SPEED,m/sec,2024-01-04,4.4
19,觀音,14,溫度,AMB_TEMP,℃,2024-01-04,16.3
19,觀音,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,21.9
19,觀音,38,相對濕度,RH,%,2024-01-04,62
19,觀音,143,小時風速值,WS_HR,m/sec,2024-01-04,4.1
20,平鎮,1,二氧化硫,SO2,ppb,2024-01-04,1.2
20,平鎮,2,一氧化碳,CO,ppm,2024-01-04,0.46
20,平鎮,3,臭氧,O3,ppb,2024-01-04,30.9
20,平鎮,4,懸浮微粒,PM10,μg/m3,2024-01-04,37
20,平鎮,5,氮氧化物,NOx,ppb,2024-01-04,18
20,平鎮,6,一氧化氮,NO,ppb,2024-01-04,1.9
20,平鎮,7,二氧化氮,NO2,ppb,2024-01-04,16
20,平鎮,10,風速,WIND_SPEED,m/sec,2024-01-04,2.7
20,平鎮,14,溫度,AMB_TEMP,℃,2024-01-04,15.5
20,平鎮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,21.4
20,平鎮,38,相對濕度,RH,%,2024-01-04,61
20,平鎮,143,小時風速值,WS_HR,m/sec,2024-01-04,2.4
21,龍潭,1,二氧化硫,SO2,ppb,2024-01-04,1.7
21,龍潭,2,一氧化碳,CO,ppm,2024-01-04,0.41
21,龍潭,3,臭氧,O3,ppb,2024-01-04,30
21,龍潭,4,懸浮微粒,PM10,μg/m3,2024-01-04,37
21,龍潭,5,氮氧化物,NOx,ppb,2024-01-04,18.7
21,龍潭,6,一氧化氮,NO,ppb,2024-01-04,2.1
21,龍潭,7,二氧化氮,NO2,ppb,2024-01-04,16.5
21,龍潭,10,風速,WIND_SPEED,m/sec,2024-01-04,3.4
21,龍潭,14,溫度,AMB_TEMP,℃,2024-01-04,14.3
21,龍潭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,18.4
21,龍潭,38,相對濕度,RH,%,2024-01-04,70
21,龍潭,143,小時風速值,WS_HR,m/sec,2024-01-04,3.3
22,湖口,1,二氧化硫,SO2,ppb,2024-01-04,1.4
22,湖口,2,一氧化碳,CO,ppm,2024-01-04,0.41
22,湖口,3,臭氧,O3,ppb,2024-01-04,30
22,湖口,4,懸浮微粒,PM10,μg/m3,2024-01-04,41
22,湖口,5,氮氧化物,NOx,ppb,2024-01-04,18.9
22,湖口,6,一氧化氮,NO,ppb,2024-01-04,4.8
22,湖口,7,二氧化氮,NO2,ppb,2024-01-04,14.1
22,湖口,10,風速,WIND_SPEED,m/sec,2024-01-04,3.9
22,湖口,14,溫度,AMB_TEMP,℃,2024-01-04,15.3
22,湖口,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,23.5
22,湖口,38,相對濕度,RH,%,2024-01-04,63
22,湖口,143,小時風速值,WS_HR,m/sec,2024-01-04,3.6
23,竹東,1,二氧化硫,SO2,ppb,2024-01-04,0.5
23,竹東,2,一氧化碳,CO,ppm,2024-01-04,0.32
23,竹東,3,臭氧,O3,ppb,2024-01-04,26.8
23,竹東,4,懸浮微粒,PM10,μg/m3,2024-01-04,28
23,竹東,5,氮氧化物,NOx,ppb,2024-01-04,9.4
23,竹東,6,一氧化氮,NO,ppb,2024-01-04,0.9
23,竹東,7,二氧化氮,NO2,ppb,2024-01-04,8.3
23,竹東,10,風速,WIND_SPEED,m/sec,2024-01-04,1.5
23,竹東,14,溫度,AMB_TEMP,℃,2024-01-04,15.6
23,竹東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,17.5
23,竹東,38,相對濕度,RH,%,2024-01-04,72
23,竹東,143,小時風速值,WS_HR,m/sec,2024-01-04,1.3
24,新竹,1,二氧化硫,SO2,ppb,2024-01-04,1.3
24,新竹,2,一氧化碳,CO,ppm,2024-01-04,0.45
24,新竹,3,臭氧,O3,ppb,2024-01-04,29.6
24,新竹,4,懸浮微粒,PM10,μg/m3,2024-01-04,31
24,新竹,5,氮氧化物,NOx,ppb,2024-01-04,18.1
24,新竹,6,一氧化氮,NO,ppb,2024-01-04,2.9
24,新竹,7,二氧化氮,NO2,ppb,2024-01-04,15.1
24,新竹,8,總碳氫化物,THC,ppm,2024-01-04,2.23
24,新竹,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.13
24,新竹,10,風速,WIND_SPEED,m/sec,2024-01-04,1.8
24,新竹,14,溫度,AMB_TEMP,℃,2024-01-04,16.6
24,新竹,31,甲烷,CH4,ppm,2024-01-04,2.09
24,新竹,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,20.2
24,新竹,38,相對濕度,RH,%,2024-01-04,65
24,新竹,143,小時風速值,WS_HR,m/sec,2024-01-04,1.6
25,頭份,1,二氧化硫,SO2,ppb,2024-01-04,2
25,頭份,2,一氧化碳,CO,ppm,2024-01-04,0.39
25,頭份,3,臭氧,O3,ppb,2024-01-04,29.7
25,頭份,4,懸浮微粒,PM10,μg/m3,2024-01-04,40
25,頭份,5,氮氧化物,NOx,ppb,2024-01-04,19.9
25,頭份,6,一氧化氮,NO,ppb,2024-01-04,4.6
25,頭份,7,二氧化氮,NO2,ppb,2024-01-04,15.2
25,頭份,8,總碳氫化物,THC,ppm,2024-01-04,2.18
25,頭份,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.12
25,頭份,10,風速,WIND_SPEED,m/sec,2024-01-04,1.6
25,頭份,14,溫度,AMB_TEMP,℃,2024-01-04,17
25,頭份,31,甲烷,CH4,ppm,2024-01-04,2.06
25,頭份,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,22.2
25,頭份,38,相對濕度,RH,%,2024-01-04,63
25,頭份,143,小時風速值,WS_HR,m/sec,2024-01-04,1.2
26,苗栗,1,二氧化硫,SO2,ppb,2024-01-04,2.5
26,苗栗,2,一氧化碳,CO,ppm,2024-01-04,0.37
26,苗栗,3,臭氧,O3,ppb,2024-01-04,28
26,苗栗,4,懸浮微粒,PM10,μg/m3,2024-01-04,36
26,苗栗,5,氮氧化物,NOx,ppb,2024-01-04,18.5
26,苗栗,6,一氧化氮,NO,ppb,2024-01-04,3.8
26,苗栗,7,二氧化氮,NO2,ppb,2024-01-04,14.6
26,苗栗,10,風速,WIND_SPEED,m/sec,2024-01-04,2
26,苗栗,14,溫度,AMB_TEMP,℃,2024-01-04,16.4
26,苗栗,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,17
26,苗栗,38,相對濕度,RH,%,2024-01-04,59
26,苗栗,143,小時風速值,WS_HR,m/sec,2024-01-04,1.7
27,三義,1,二氧化硫,SO2,ppb,2024-01-04,1.2
27,三義,2,一氧化碳,CO,ppm,2024-01-04,0.32
27,三義,3,臭氧,O3,ppb,2024-01-04,33.4
27,三義,4,懸浮微粒,PM10,μg/m3,2024-01-04,28
27,三義,5,氮氧化物,NOx,ppb,2024-01-04,8.3
27,三義,6,一氧化氮,NO,ppb,2024-01-04,1
27,三義,7,二氧化氮,NO2,ppb,2024-01-04,7.2
27,三義,10,風速,WIND_SPEED,m/sec,2024-01-04,2.5
27,三義,14,溫度,AMB_TEMP,℃,2024-01-04,13.6
27,三義,32,降雨強度,RAIN_INT,㎜,2024-01-04,0
27,三義,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,15.4
27,三義,38,相對濕度,RH,%,2024-01-04,78
27,三義,143,小時風速值,WS_HR,m/sec,2024-01-04,2.4
28,豐原,1,二氧化硫,SO2,ppb,2024-01-04,2.4
28,豐原,2,一氧化碳,CO,ppm,2024-01-04,0.43
28,豐原,3,臭氧,O3,ppb,2024-01-04,31
28,豐原,4,懸浮微粒,PM10,μg/m3,2024-01-04,34
28,豐原,5,氮氧化物,NOx,ppb,2024-01-04,17
28,豐原,6,一氧化氮,NO,ppb,2024-01-04,3.1
28,豐原,7,二氧化氮,NO2,ppb,2024-01-04,13.8
28,豐原,8,總碳氫化物,THC,ppm,2024-01-04,2.23
28,豐原,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.18
28,豐原,10,風速,WIND_SPEED,m/sec,2024-01-04,1.4
28,豐原,14,溫度,AMB_TEMP,℃,2024-01-04,16.3
28,豐原,31,甲烷,CH4,ppm,2024-01-04,2.04
28,豐原,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,22.5
28,豐原,38,相對濕度,RH,%,2024-01-04,67
28,豐原,143,小時風速值,WS_HR,m/sec,2024-01-04,1.1
29,沙鹿,1,二氧化硫,SO2,ppb,2024-01-04,1.2
29,沙鹿,2,一氧化碳,CO,ppm,2024-01-04,0.33
29,沙鹿,3,臭氧,O3,ppb,2024-01-04,36.3
29,沙鹿,4,懸浮微粒,PM10,μg/m3,2024-01-04,41
29,沙鹿,5,氮氧化物,NOx,ppb,2024-01-04,13.3
29,沙鹿,6,一氧化氮,NO,ppb,2024-01-04,0.9
29,沙鹿,7,二氧化氮,NO2,ppb,2024-01-04,12.4
29,沙鹿,10,風速,WIND_SPEED,m/sec,2024-01-04,2.2
29,沙鹿,14,溫度,AMB_TEMP,℃,2024-01-04,16.7
29,沙鹿,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,21.7
29,沙鹿,38,相對濕度,RH,%,2024-01-04,59
29,沙鹿,143,小時風速值,WS_HR,m/sec,2024-01-04,0.9
30,大里,1,二氧化硫,SO2,ppb,2024-01-04,1.8
30,大里,2,一氧化碳,CO,ppm,2024-01-04,0.53
30,大里,3,臭氧,O3,ppb,2024-01-04,23.3
30,大里,4,懸浮微粒,PM10,μg/m3,2024-01-04,36
30,大里,5,氮氧化物,NOx,ppb,2024-01-04,25.2
30,大里,6,一氧化氮,NO,ppb,2024-01-04,4.7
30,大里,7,二氧化氮,NO2,ppb,2024-01-04,20.4
30,大里,8,總碳氫化物,THC,ppm,2024-01-04,2.4
30,大里,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.21
30,大里,10,風速,WIND_SPEED,m/sec,2024-01-04,1.2
30,大里,14,溫度,AMB_TEMP,℃,2024-01-04,17.6
30,大里,31,甲烷,CH4,ppm,2024-01-04,2.19
30,大里,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,21.4
30,大里,38,相對濕度,RH,%,2024-01-04,65
30,大里,143,小時風速值,WS_HR,m/sec,2024-01-04,1
31,忠明,1,二氧化硫,SO2,ppb,2024-01-04,1.6
31,忠明,2,一氧化碳,CO,ppm,2024-01-04,0.46
31,忠明,3,臭氧,O3,ppb,2024-01-04,28.9
31,忠明,4,懸浮微粒,PM10,μg/m3,2024-01-04,38
31,忠明,5,氮氧化物,NOx,ppb,2024-01-04,21.1
31,忠明,6,一氧化氮,NO,ppb,2024-01-04,3
31,忠明,7,二氧化氮,NO2,ppb,2024-01-04,18.1
31,忠明,8,總碳氫化物,THC,ppm,2024-01-04,2.23
31,忠明,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.13
31,忠明,10,風速,WIND_SPEED,m/sec,2024-01-04,1.2
31,忠明,14,溫度,AMB_TEMP,℃,2024-01-04,17.6
31,忠明,31,甲烷,CH4,ppm,2024-01-04,2.1
31,忠明,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,21.7
31,忠明,38,相對濕度,RH,%,2024-01-04,64
31,忠明,143,小時風速值,WS_HR,m/sec,2024-01-04,1
32,西屯,1,二氧化硫,SO2,ppb,2024-01-04,1.5
32,西屯,2,一氧化碳,CO,ppm,2024-01-04,0.4
32,西屯,3,臭氧,O3,ppb,2024-01-04,29.6
32,西屯,4,懸浮微粒,PM10,μg/m3,2024-01-04,37
32,西屯,5,氮氧化物,NOx,ppb,2024-01-04,20.5
32,西屯,6,一氧化氮,NO,ppb,2024-01-04,4.1
32,西屯,7,二氧化氮,NO2,ppb,2024-01-04,16.3
32,西屯,8,總碳氫化物,THC,ppm,2024-01-04,2.16
32,西屯,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.1
32,西屯,10,風速,WIND_SPEED,m/sec,2024-01-04,1.9
32,西屯,14,溫度,AMB_TEMP,℃,2024-01-04,16.6
32,西屯,31,甲烷,CH4,ppm,2024-01-04,2.06
32,西屯,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,23.3
32,西屯,38,相對濕度,RH,%,2024-01-04,71
32,西屯,143,小時風速值,WS_HR,m/sec,2024-01-04,1.7
33,彰化,1,二氧化硫,SO2,ppb,2024-01-04,2
33,彰化,2,一氧化碳,CO,ppm,2024-01-04,0.44
33,彰化,3,臭氧,O3,ppb,2024-01-04,29.4
33,彰化,4,懸浮微粒,PM10,μg/m3,2024-01-04,41
33,彰化,5,氮氧化物,NOx,ppb,2024-01-04,21.5
33,彰化,6,一氧化氮,NO,ppb,2024-01-04,2.9
33,彰化,7,二氧化氮,NO2,ppb,2024-01-04,18.5
33,彰化,8,總碳氫化物,THC,ppm,2024-01-04,2.27
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.12
33,彰化,10,風速,WIND_SPEED,m/sec,2024-01-04,1.4
33,彰化,14,溫度,AMB_TEMP,℃,2024-01-04,18.1
33,彰化,31,甲烷,CH4,ppm,2024-01-04,2.16
33,彰化,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,18.7
33,彰化,38,相對濕度,RH,%,2024-01-04,59
33,彰化,143,小時風速值,WS_HR,m/sec,2024-01-04,1.3
34,線西,1,二氧化硫,SO2,ppb,2024-01-04,2.5
34,線西,2,一氧化碳,CO,ppm,2024-01-04,0.32
34,線西,3,臭氧,O3,ppb,2024-01-04,31.6
34,線西,4,懸浮微粒,PM10,μg/m3,2024-01-04,44
34,線西,5,氮氧化物,NOx,ppb,2024-01-04,14.6
34,線西,6,一氧化氮,NO,ppb,2024-01-04,2.1
34,線西,7,二氧化氮,NO2,ppb,2024-01-04,12.4
34,線西,8,總碳氫化物,THC,ppm,2024-01-04,2.11
34,線西,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.06
34,線西,10,風速,WIND_SPEED,m/sec,2024-01-04,3.5
34,線西,14,溫度,AMB_TEMP,℃,2024-01-04,16.7
34,線西,31,甲烷,CH4,ppm,2024-01-04,2.04
34,線西,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,19.9
34,線西,38,相對濕度,RH,%,2024-01-04,64
34,線西,143,小時風速值,WS_HR,m/sec,2024-01-04,3.5
35,二林,1,二氧化硫,SO2,ppb,2024-01-04,2
35,二林,2,一氧化碳,CO,ppm,2024-01-04,0.34
35,二林,3,臭氧,O3,ppb,2024-01-04,38.4
35,二林,4,懸浮微粒,PM10,μg/m3,2024-01-04,52
35,二林,5,氮氧化物,NOx,ppb,2024-01-04,9.6
35,二林,6,一氧化氮,NO,ppb,2024-01-04,1.1
35,二林,7,二氧化氮,NO2,ppb,2024-01-04,8.4
35,二林,8,總碳氫化物,THC,ppm,2024-01-04,2.16
35,二林,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.07
35,二林,10,風速,WIND_SPEED,m/sec,2024-01-04,2.2
35,二林,14,溫度,AMB_TEMP,℃,2024-01-04,16.6
35,二林,31,甲烷,CH4,ppm,2024-01-04,2.08
35,二林,33,細懸浮微粒,PM2.5,μg/m3,2024-01-04,24.5
35,二林,38,相對濕度,RH,%,2024-01-04,67
35,二林,143,小時風速值,WS_HR,m/sec,2024-01-04,2.1
36,南投,1,二氧化硫,SO2,ppb,2024-01-04,1.1
36,南投,2,一氧化碳,CO,ppm,2024-01-04,0.48
36,南投,3,臭氧,O3,ppb,2024-01-04,22.4
36,南投,4,懸浮微粒,PM10,μg/m3,2024-01-04,41
36,南投,5,氮氧化物,NOx,ppb,2024-01-04,19.8
36,南投,6,一氧化氮,NO,ppb,2024-01-04,2.7
36,南投,7,二氧化氮,NO2,ppb,2024-01-04,17
36,南投,8,總碳氫化物,THC,ppm,2024-01-04,2.25
36,南投,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-04,0.13
36,南投,10,風速,WIND_SPEED,m/sec,2024-01-04,0.8
